# episodes,genre,network,rating,s_rating,title,cast,director,screenwriter
10,Melodrama KoreanDrama Drama,Mbc,8.28,PG-13,My Love Patzzi,KimJaeWon HongEunHee KimRaeWon JangNara,JinseokLee,KimYiYoung
18,Music KoreanDrama Drama,Mbc,8.87,PG-13,Beethoven Virus,KimMyungMin LeeJiAh LeeSoonJae HyunJyuNi JangGeunSuk YumDongHun KimYoungMin LeeHanWi HwangYoungHee SongOkSook ParkChulMin ParkGilSoo JoSeEun ParkEunJoo LeeBongGyu KimIk JungSukYong BaekJaeJin,LeeJaeKyu,HongJinAh HongJaRam
18,KoreanDrama Thriller&Suspense Drama,Mbc,8.13,PG-13,Royal Family,DongHo YumJungAh JeonNoMin ChaYeRyun JiSung KimJungHak KiTaeYoung LeeChaeYoung MinJoonHyun HaYunJoo LeeKiYoung ChoiYoonSo RyuDam JunSooKyung KimHyeOk LeeDaHee KimYoungAe DokGoYoungJae KimYooRi JeonMiSun AhnNaeSang SeoYooJung JoSangKi,KimDoHoon KimSangHyub,KimYoungHyun KwonEumMi
17,KoreanDrama Comedy Drama,Mbc,8.25,PG-13,Que Sera Sera,EricMun JungYuMi(1983) LeeKyuHan YoonJiHye,KimYunCheol,DoHyunJung
20,Drama KoreanDrama Romance Food&Cooking,Kbs,9.19,PG-13,Master: God of Noodles,ChunJungMyung JoJaeHyun JungYuMi(1984) LeeSangYeob GongSeungYeon KimJaeYoung SonYeoEun ChaDoJin ChoiJongWon LeeIlHwa SeoYiSook JoHeeBong KimByungGi UhmHyoSup Baro,KimJongYeon,ParkInKwon ChaeSeungDae
25,VarietyShow Entertainment,Mbc,8.2,PG-13,Section TV Entertainment News,LeeSangMin SeolInAh ParkSeulGi KimJeongHuyn LeeYoungEun BaeSoonTak MoonYongSuk,[],[]
20,KoreanDrama Drama Action&Adventure Melodrama Thriller&Suspense,Sbs,9.46,PG-13,Cain and Abel,ShinHyunJoon HanJiMin SongJongHo ChaeJungAn SoJiSub MinJoonHyun KimMyungKook YoonGiWon KangYiSuk JangYong KimHaKyoon ChoiJaeHwan ParkSungWoong BaekSeungHyun AhnNaeSang KimHaeSook KwonHaeHyo KimYooJung JungChanWoo HanDaMin ChaJaeDol,KimHyeongSik,ParkKyeOk
16,Action&Adventure Drama KoreanDrama Thriller&Suspense Crime&Mystery IdolDrama,Sbs,9.1,PG-13,Three Days,ParkYoochun SoYiHyun SonHyunJoo ParkHaSun NamDaReum JangHyunSung ChoiWonYoung DongHa YoonJeMoon HaJun,ShinKyungSoo,KimEunHee
16,Romance Sci-Fi&Fantasy Action&Adventure KoreanDrama Costume&Period Drama,Mbc,8.53,PG-13,Tamra the Island,LeeSunHo SeoWoo ImJooHwan KimYooJung HwangChanBin KimMiKyung LeeHanWi,YunSangHo HongJongChan,ShinJaeWon LeeJiHyang ChoiLeeRang LeeJaeYoon JeongHyena
20,Romance Action&Adventure Crime&Mystery Drama KoreanDrama,Mbc,9.15,PG-13,H.I.T.,HaJungWoo GoHyunJung KimJungMin YoonJiMin ChoiIlHwa KimJungTae SonHyunJoo JungEunWoo,YuCheolYong KimYoungMin,KimYoungHyun ParkSangYeon
16,KoreanDrama Drama,Mbc,9.12,PG-13,Truth,RyuShiWon ChoiJiWoo SonJiChang ParkSunYoung,[],[]
16,Drama KoreanDrama Romance Comedy,Kbs,8.58,PG-13,Matchmaker’s Lover,KimJiHoon KimMinHee ParkKiWoong YoonSeAh,KimHyungSuk,InEunA
2,Entertainment VarietyShow Sports,Mbc,9.44,PG-13,2014 Idol Star Athletics Champio...,Jungkook Jimin J-Hope Xiumin ChoiMinho Minhyuk LeeHongbin Ravi(ofVIXX) KimNamJoo(Apink) SonNaeun ParkSooAh Bora Jisook Gongchan KimSungJoo JunHyunMoo Kwanghee,[],[]
17,KoreanDrama Family&Kids Drama,Mbc,9.16,PG-13,Who Are You?,YoonKyeSang GoAra KangNamGil KimJiHan SunwooYongNyeo JungHoBin KimHyungJong YoonJooSang LeeMinJung JoDukHyun AhnSunYoung KiJooBong LeeUn(LeeEon KimSungEun ParkJiYoung,JoHyunTak,MoonJiYoung BanKiRi
17,KoreanDrama Romance Drama Thriller&Suspense,Sbs,8.54,PG-13,Bad Boy,KimJaeWook HanGaIn KimNamGil OhYunSoo JungSoMin,LeeHyeongMin,KimJaeEun LeeDoYoung
12,WebDrama Drama KoreanDrama Romance,,8.31,PG-13,Spark,NaJongChan NamBoRa YeoOne ParkJinJoo JooDaYoung,KimWooSun,MoonJiYoung MoonManSe
30,KoreanDrama Drama,ChannelA,8.97,PG-13,Heaven's Garden,KimHoJin KimSaeRon HyunWooSung YooHoJung ChoiBoolAm SaKang,LeeJongHan,ParkJungHwa KoEunNim
61,KoreanDrama Drama,Mbc,8.14,PG-13,Shin Don,SonChangMin JungBoSuk SeoJiHye OhManSeok UhmYooShin KimYeoJin MoonJungHee JungSungMo,KimJinMin,JungHaYeon
15,VarietyShow Lifestyle&Variety Entertainment Travel Fashion,NaverTv,8.87,PG-13,Photo People in Paris,KimJaejoong Samuel JungHyeSung ShimSoYoung NamKyung JoSeHo LeeJoonHyuk,[],[]
24,Crime&Mystery Costume&Period Historical KoreanDrama Melodrama Thriller&Suspense,Sbs,8.55,PG-13,Secret Door,HanSukKyu KimYooJung LeeJeHoon ParkEunBin KimHaKyoon ChoiWonHong KimMyungKook KimTaeHoon JeonGookHwan JungKyuSoo KimKangHyun BaekSeungHyun JungMoonSung KwonHaeHyo ParkHyunSook LeeWonJae KimChangWan UhmHyoSup KimSeungWook YoonSeoHyun JungWook ChoiJaeHwan KangSeoJoon LeeWonJong BaekSungHyun ChoiWonYoung LeeWonGeun HaSeungRi KimMinJong SonByungHo ParkHyoJoo SeoJunYoung KwakHeeSung JangHyunSung YoonSoHee,KimHyeongSik,YoonSunJoo
1,Romance Drama KoreanDrama,Mbc,9.35,PG-13,Old Goodbye,JangHyuk JangNara GoDooShim,[],[]
20,Romance KoreanDrama Comedy Drama,ChannelA,7.47,PG-13,The Color of a Woman,JaeHee LeeSooKyung ShimJiHo YoonSoYi LeeHyunJae,KimSooYoung,LeeShiHyun ChoiYeonJi JeonYongSung ParkHyunJin
1,Comedy Entertainment VarietyShow,Sbs,6.37,PG-13,The Boss is Watching,"""KimTaehyung(BTSsV)"" Jimin Jungkook Jin YookSungjae Vernon Dahyun Hani Seolhyun LeeSooGeun JunHyunMoo Kangin Bora Leeteuk BTS",[],[]
4,WebDrama Romance Sports KoreanDrama Drama,Ocn,9.32,PG-13,Short,KangTaeOh KimDoYeon YeoHoeHyun NohJongHyun ParkSoEun ParkJoonMyun YooHaBok KimWook HongSeoJoon MinKyungJin YooHaJoon,KimYoungMin,KimJungAe
10,Romance KoreanDrama Comedy Drama,,7.95,NC-17,Eating Existence,AhnYoungMi NoMinWoo YooSoYoung,LeeChulHa,OkSooDongDalPil
12,Entertainment Drama KoreanDrama Sci-Fi&Fantasy Comedy Family&Kids,Mbc,7.89,PG-13,Borg Mom,YangDongGeun Ivy HwangBoRa ParkHanByul ChoiYeoJin ChoiJungWon KwonHyunBin JeongYiRang,SunHyeYoon,ParkEunJung ChoiWooJoo
16,KoreanDrama Drama Family&Kids Comedy IdolDrama,Mbc,9.14,PG-13,"Sweet, Savage Family",LeeMinhyuk Minah JungJoonHo JungWoongIn MoonJungHee YooSun KimKwon LeeYoungE,KangDaeSun,SonGeunJoo
2,Entertainment VarietyShow Comedy,Sbs,8.8,PG-13,2018 SBS Entertainment Awards,LeeSeungGi KimJongKook JunSoMin YangSeHyung JoBoAh YookSungjae SoYiHyun LeeSangMin LeeKwangSoo Seungri HongJinYoung InGyoJin JeonHyeBin BaeJungNam KimSungJoo KimSook ImWonHee JeA Cheetah KimChangYeol Boom(LeeMinHo) LeeSangYoon DJDOC ParkSooHong HanGoEun KimJongKook,[],[]
2,VarietyShow Reality,Mnet,9.66,PG-13,Wanna One Go,OngSeongWoo ParkJiHoon KangDaniel LeeDaeHui KimJaeHwan YoonJiSung LaiKuanLin ParkWooJin HwangMinHyun BaeJinYoung HaSungWoon,[],[]
20,Drama KoreanDrama Women Melodrama Telenovelas,Kbs,8.85,PG-13,Women in the Sun,KimJiSoo LeeHaNa HanJaeSuk JungGyuWoon,BaeKyungSoo,KimInYoung
165,Romance KoreanDrama Crime&Mystery Drama,Mbc,7.39,PG-13,Scarlet Letter,JoYunWoo LeeSeungYeon KimYoungHo KimYunJoo KimYooBin,LeeMinSoo LeeGyeJoon,KimJiSoo
16,Drama KoreanDrama Romance Comedy,Sbs,9.0,PG-13,Get Karl! Oh Soo Jung,OhJiHo UhmJungHwa AhnYongJoon ParkDaAn KimKapSoo AhnSunYoung KangSungJin,ParkHyungKi,ParkHyeRyun ParkJiEun
16,Drama KoreanDrama Romance,Sbs,8.35,PG-13,Bad Couple,RyuSooYoung ChoiJungYoon ShinEunKyung ByunJungSoo YooGun,LeeMyungWoo,ChoiSoonSik
19,Crime&Mystery Drama KoreanDrama Thriller&Suspense,Sbs,9.34,PG-13,Punch,KimRaeWon KimAhJoong JoJaeHyun SeoJiHye OnJooWan LeeHanWi JangHyunSung,LeeMyungWoo,ParkKyungSoo
16,IdolDrama Romance Sports KoreanDrama Drama,Mbc,8.66,PG-13,No Limit,LeeSangYoon LeeYoonJi JungYunho GoAra,ParkSungSoo,KimSolJi KimYeRi
20,Romance KoreanDrama Drama,ChannelA,8.68,PG-13,Goodbye Dear Wife,RyuShiWon HongSooHyun KimMinSoo OhJooEun ParkJiYoon,KimPyungJoong,KimDoHyun
17,Romance KoreanDrama Drama,Mbc,7.69,PG-13,Snowman,KimRaeWon OhYunSoo JoJaeHyun GongHyoJin WangBitNa HanInSoo OhSeungEun,LeeChangSoon,KimDoWoo
14,Historical Romance KoreanDrama Drama,Mbc,7.48,PG-13,Next,RyuSooYoung ParkYeJin LeeJongSoo JangShinYoung,YuJeongJun ParkJaeBeom KimDoHoon,JooChanOk KuSeonKyeong KoEunNim SeoSookHyang SeoHyeonJong KimHyeonJong
43,Romance KoreanDrama Drama,Mbc,7.26,PG-13,Winter Bird,LeeTaeGon HwangJungEum YoonSangHyun JangShinYoung ParkSunYoung,SehoJung JooSungWoo,KumjuLee
16,Romance KoreanDrama Comedy Drama,Mbc,8.85,PG-13,The Lawyers of the Great Republi...,LeeSungJae LeeSooKyung RyuSooYoung HanDaGam KangSungJin ImYeJin SungDongIl LeeHeeDo ParkWonSook,YoonJaeMoon,SeoSookHyang
2,KoreanDrama IdolDrama WebDrama,NaverTv,8.0,PG-13,Love Cells 2,KimYooJung ImSeulong JoBoAh ParkEunJi ChoiYoungMin,KimYongWan,KimMyungHyun
20,Drama KoreanDrama Crime&Mystery MedicalDrama Thriller&Suspense Romance,Sbs,8.94,PG-13,Sign,JungGyuWoon KimAhJoong JunKwangRyul UhmJiWon ParkShinYang,JangHangJun,KimEunHee
24,Drama KoreanDrama Romance Family&Kids Melodrama,Kbs,8.63,PG-13,"Again, My Love",ParkSangWon ChoiMyungGil JungGyuWoon JunInHwa ParkYeJin,JongchangKim,JoHee
8,Drama KoreanDrama Romance IdolDrama Costume&Period Comedy Sci-Fi&Fantasy,Kbs,9.46,PG-13,Girls’ Generation 1979,Bona ChaeSeoJin LeeJongHyun SeoYoungJoo InGyoJin KimSunYoung(1976) KwonHaeHyo YeoHoeHyun MinDohee,HongSeokKu,KimYongHee YoonKyungAh
2,Entertainment VarietyShow Sports,Mbc,8.38,PG-13,2016 Idol Star Athletics Champio...,"Jooheon ChengXiao ChaEunWoo Dahyun Jungkook Jimin Jin J-Hope Hani Suga RM ""KimTaehyung(BTSsV)"" Ravi(ofVIXX) Baro Ken YookSungjae BangyongKook Jinyoung(GOT7) Jinyoung(B1A4) Jackson JB Nayeon Tzuyu SeoEunKwang LeeSooGeun YangSeHyung Hyeri JunHyunMoo",[],[]
10,Drama KoreanDrama Horror&Supernatural,Mbc,8.55,PG-13,Soul,LeeSeoJin ParkJiyeon ParkGunIl LeeJin ImJooEun,KimSangHo KangDaeSun,InEunA
24,Crime&Mystery Drama KoreanDrama,Mbc,8.84,PG-13,La Dolce Vita,JungBoSuk OhYunSoo LeeDongWook ParkSiYeon JungGyuWoon,KimJinMin,JungHaYeon
20,Drama KoreanDrama Romance,Sbs,9.13,PG-13,Star’s Lover,YooJiTae ChoiJiWoo SungJiRu LeeKiWoo ShimEunJin ChoiPhillip ChaYeRyun,BooSungChul,OhSooYun
20,KoreanDrama Comedy Drama,Mbc,8.82,PG-13,Sweet Spy,DennisOh NamSangMi LeeJooHyun YooSun KimYongHee ChoiBoolAm KimBoSung LeeKiYeol,KoDongSun,KimKiHo LeeSunMi
20,Romance KoreanDrama Comedy Drama,Mbc,8.63,PG-13,Queen of Housewives,ChoiChulHo KimNamJoo YoonSangHyun LeeHyeYoung(1971) OhJiHo KimYongHee KimChangWan MinJoonHyun KimSungKyum YooHyungKwan BaekSeungHee KimJungHak YooJiIn KimIkTae SunWooSun NaYoungHee JungSooYoung KimSeungWoo LeeSeungAh JooMinHa KimIk ParkJooHee LeeMaeRi KimMinJwa KimDoYun KimSungMin ShinDongHee BangJoonSeo KangSooHan KimYoungRan,KoDongSun KimMinSik,ParkJiEun
16,Melodrama Romance KoreanDrama Drama,Mbc,8.94,PG-13,"90 Days, Time to Love",KangJiHwan KimHaNeul YoonHeeSuk JungHyeYoung,OhJongRok,HaeyeongPark
37,Entertainment Music VarietyShow,Mbc,9.12,PG-13,Duet Song Festival,BaekJiYoung SungSiKyung YooSeYoon Hyolyn Hyolyn JohnPark,KangSungah JangSeungmin,
2,Entertainment VarietyShow KoreanDrama,Sbs,7.43,PG-13,Seoul International Drama Awards...,ParkSeoJoon LeeBoYoung Chansung ChaeJungAn JungHyeSung JunHyunMoo ChoiSooyoung,[],[]
24,IdolDrama Sports KoreanDrama Drama,Tvn,7.14,G,Birdie Buddy,ParkSungWoong LeeDaHee LeeYongWoo Uee YooInNa YoonGiWon WooHyun AhnDoGyu OhHyunKyung JinJiHee LeeByungJoon YoonYooSun YangHeeKyung ChoiIlHwa KimJungHak KimDongHyun ChooSoYoung KimJongJin GooBonIm HanSeungHyun ParkYoungRin,YunSangHo,ChiuSeongHyeon KwonInChan
18,Drama KoreanDrama MedicalDrama Melodrama,Sbs,8.58,PG-13,Surgeon Bong Dal Hee,LeeBeomSoo LeeYoWon KimMinJoon ChoiYeoJin OhYoonAh,KimHyeongSik YuInSik,LeeJungSun
22,Romance KoreanDrama Comedy Drama,Mbc,8.4,PG-13,Soulmate,ShinDongWook LeeSooKyung ChoiPhillip SaKang HaJooHee JangMiInAe,NoDoCheol SeonHyeEun,JoJinKuk ParkEunJeong NamJiHyeon
20,KoreanDrama Drama,Mbc,8.65,PG-13,Super Rookie,EricMun LeeSoYeon OhJiHo HanGaIn LeeKiYoung YangHeeKyung JungJin SeoDongWon ParkChilYong LeeKiYeol,HanHee,KimKiHo LeeSunMi
10,IdolDrama WebDrama KoreanDrama Comedy Drama,SbsPlus,8.36,PG-13,Be Arrogant,GoSeWon Yura YooMinKyu KyunMiRi ShinSoYul,YoonRyooHae,ImSangChoon
40,Family&Kids Drama KoreanDrama,Mbc,7.39,PG-13,"Good Job, Good Job",KimSeungSoo SeoHyoRim UhmKiJoon KimJungHwa ChaeRim DanielChoi,KimNamWon SonHyeongSeok,ParkJiHyun
15,VarietyShow Entertainment Comedy Action&Adventure,Mbc,8.58,PG-13,Dunia: Into a New World,JungYunho JungHyeSung KwonHyunBin DinDin Luda AustinKang OkyereSamuel HanSel GooJaSung,[],[]
12,IdolDrama Romance KoreanDrama Comedy,Mbc,8.93,PG-13,Boarding House 24,KimDongJun MinDohee Ken YoonJinSol KimSaEun ChoHyunYoung HighTop,LeeSoonOk,LeeShiEun
20,Romance KoreanDrama Drama,Mbc,8.68,PG-13,The Secret Lover,KwonOhJoong HanJiHye KimSukHoon SongSunMi HwangBoRa,KimSangHo,KimInYoung
16,KoreanDrama Drama,Mbc,9.06,PG-13,Spotlight,JinGoo SonYeJin JiJinHee JoYoonHee KimBoKyung AhnSukHwan JungKyuSoo LeeDaeYeon LeeKiYeol,KimDoHoon,ChoiYoonJung LeeKiWon
50,Melodrama Telenovelas Drama KoreanDrama,Mbc,6.49,PG-13,You Are Too Much,JungGyuWoon UhmJungHwa KangTaeOh JangHeeJin,BaekHoMin,HaChungOk
35,Reality VarietyShow Entertainment Comedy,Mbc,9.12,PG-13,Wizard of Nowhere,ChoiMinYong KimSooRo UhmKiJoon KimJinwoo,[],[]
10,VarietyShow Entertainment Reality,Sbs,9.38,PG-13,The Traveler’s Guide to My Room,ParkShinYang ParkNaRae ScoopDeville SonYunJae nikitaklæstrup SalamWreck ZAZI HyeMin FrancescaLlopis,[],[]
17,MedicalDrama KoreanDrama Drama,Mbc,9.17,PG-13,General Hospital 2,KimJungEun ChaTaeHyun DoJiWon RyuJin LeeJaeRyong GoJunHee RyuSeungSoo LeeJongWon SonIlKwon,NoDoCheol,ChoiWanKyu KwonEumMi ChangNo
20,Sci-Fi&Fantasy Drama KoreanDrama Thriller&Suspense Action&Adventure,Kbs,7.82,PG-13,The Lucifer,JooJiHoon ShinMinAh UhmTaeWoong,ParkChanHong,KimJiWoo
8,Melodrama WebDrama KoreanDrama Crime&Mystery Drama,,5.65,PG-13,28 Faces of the Moon,KimKyuJong YangJinSung KangPhilSun,[],[]
5,KoreanDrama WebDrama,NaverTv,6.04,PG-13,The Blue Sea,JungYeIn JoKiSung GooJaSung YoonJin JungTaeRi KimMinSik BangBoYong,[],[]
16,Romance KoreanDrama Drama,Mbc,8.6,PG-13,Air City,LeeJinWook ChoiJiWoo LeeJungJae MoonJungHee ParkHyoJoo YoonJongHwa LeeSunHo ParkTamHee ChoiRan,ImTaeWoo,LeeSunHee LeeMyungHee
2,Entertainment VarietyShow Sports,Mbc,8.41,PG-13,2015 Idol Star Athletics Champio...,"Luna LeeMinhyuk Baro Gongchan Jimin ""KimTaehyung(BTSsV)"" J-Hope Jungkook Hani GooHara KimNamJoo(Apink) Fei(MissA) JunHyunMoo",[],[]
16,Comedy Romance Drama KoreanDrama,Kbs,9.03,PG-13,The Queen of Office,LeeHeeJoon JungYuMi(1983) OhJiHo KimHyeSoo JeonHyeBin LeeHyunJae LeeJoonHyuk SongJiIn JoKwon,JeonChangGeun NoSangHoon,YoonNanJoong
8,Entertainment VarietyShow Food&Cooking,Sbs,9.08,PG-13,Eat in Style,LeeKyungKyu KimSangJoong ChaeRim Loco IU IU,[],[]
3,VarietyShow Comedy Entertainment,Kbs,8.36,PG-13,2018 KBS Entertainment Awards,LeeYoungJa Defconn SamHammington KimSook MoonHeeJun KwonJaeKwan ShinBongSun BongTaeGyu YoonShiYoon ShinHyunJoon Seolhyun SungSiKyung JoSeHo YoonShiYoon KimJoonHo KimJongMin ShinHyunJoon BaeJungNam JungChaeYeon Hwasa BaeChulSoo ParkEunYoung LeeSooHyun Yangpa Kei LeeHaNi EricNam TWICE JooE Andy KimYoungChul(1974),[],[]
16,Drama KoreanDrama Romance Comedy,Kbs,8.76,PG-13,Hello! My Lady,LeeDaHae LeeJiHoon(1979) HaSeokJin,LeeMinHong,LeeJiHwan
9,Food&Cooking Lifestyle&Variety,ArirangTv,9.19,G,My Little Kitchen Season 1,,[],[]
2,Entertainment VarietyShow Comedy,Mbc,9.33,PG-13,2018 MBC Entertainment Awards,LeeYoungJa LeeSiEon ChaInPyo SongEunYi HanHyeJin YoonJongShin JunHyunMoo ParkSungGwang Gian84 KimJaeHwa ChaTaeHyun KimSoHyun SungHoon YooByungJae LeeSangMin KwonYuri ShinDongWook ParkNaRae KimGura LeeJin KimSungJoo KimShinYoung KimJaeDong JungSunHee AhnYoungMi YangYoSup(Highlight) KangDaniel Hwasa Seungkwan Mina(Gugudan) MAMAMOO YangSeHyung JunHyunMoo Hyeri Seungri,[],[]
2,KoreanDrama Entertainment Drama,Kbs,8.2,PG-13,2017 KBS Drama Awards,ParkSeoJoon Junho KimJiWon SonHoJun AhnJaeHong ImSooHyang ParkShiHoo JoYeoJeong NamgoongMin LeeDongGun SongChangEui DinDin LeeRe KimSeungSoo ChunHoJin RyuHwayoung JungJoonWon LeeIlHwa KimYoungChul RyuSooYoung YeoHoeHyun JungRyeoWon JangNara ShinHyeSun KimSungOh JungHyeSung ChoiWonYoung WooDoHwan KimSejeong KimYoungAe YoonHyunMin RaMiRan MyungSeBin SongJoongKi NamgoongMin LeeYooRi,[],[]
12,Music Entertainment VarietyShow K-Pop,Sbs,8.76,PG-13,JYP’s Party People,ParkJinYoung,[],[]
9,WebDrama KoreanDrama Thriller&Suspense Crime&Mystery Drama,SohuTv,7.58,PG-13,Under the Black Moonlight,NamTaeHyun KimSooYun KimSeoRa KangPhilSun,[],[]
24,KoreanDrama Drama Thriller&Suspense,Sbs,7.73,PG-13,The Golden Empire,GoSoo LeeYoWon RyuSeungSoo JangShinYoung SonHyunJoo YoonSeungAh,JoNamKook,ParkKyungSoo
52,Romance KoreanDrama Crime&Mystery Drama,Mbc,8.64,PG-13,"Woman of Matchless Beauty, Park ...",BaeJongOk SonChangMin HanGoEun KimMinJong ParkJoonGyu ParkGeunHyung LeeSeungHyung NaMoonHee LeeHyeSook,LeeHyeongSun,HaCheongOk
10,WebDrama Romance Sci-Fi&Fantasy KoreanDrama Drama,SohuTv,7.23,PG-13,Magic Cell Phone,KimJinwoo ParkMinJi,KwonNamgi,KwonNamgi
20,Thriller&Suspense MedicalDrama KoreanDrama Drama,Mbc,8.27,PG-13,Behind the White Tower,KimMyungMin LeeSunGyun ChaInPyo SongSunMi KimBoKyung KimJungHak SonByungHo ImSungUhn ByunHeeBong KimChangWan LeeJungGil,AnPanSeok KwanseokHan,ToyokoYamasaki
21,Drama KoreanDrama Romance Melodrama,Sbs,7.67,PG-13,On Air,ParkYongHa SongYoonAh LeeBeomSoo KimHaNeul LeeSungMin HanYeWon LeeHyungChul ChoiSangHoon YooSeoJin HongJiMin LeeChulMin ShinDongWoo LeeKyungJin KimDongGyoon ParkJooAh RickyKim KangJooHyung YeoHoMin,ShinWooCheol,KimEunSook
18,Drama KoreanDrama Melodrama,Sbs,8.12,PG-13,Birth Secret,YooJoonSang SungYuri KalSoWon KimKapSoo LeeJin,KimJongHyuk,KimKyuWan
12,WebDrama KoreanDrama Action&Adventure Drama,,8.43,PG-13,Tong: Memories,LeeHakJoo LeeJaeYoon KimJiAn HakJin MaDongSeok MaDongSeok,[],[]
4,Romance KoreanDrama Family&Kids Comedy Drama,Kbs,9.34,PG-13,Baek Hee Has Returned,KangYeWon JinJiHee KimSungOh ChoiDaeChul InGyoJin ChoiPhillip KimHyunSook YooHaeJung,ChaYoungHoon,ImSangChoon
5,KoreanDrama WebDrama,NaverTv,8.6,PG-13,Naughty Boy,JiSeungHyun KimYeWon GoMyungHwan Navi,[],[]
15,WebDrama KoreanDrama Drama,Kbs,7.72,PG-13,Jumping Girl,Luna B-Bomb U-Kwon JungHana ParkHaSeong,[],[]
20,Romance KoreanDrama Costume&Period Drama,Mbc,8.18,PG-13,"Friend, Our Legend",HyunBin KimMinJoon SuhDoYoung WangJiHye LeeSiEon JungYuMi(1984) BaeGeuRin,KwakKyungTaek,KwakKyungTaek HanSeungWoon KimWonSuk
21,Drama KoreanDrama Thriller&Suspense Action&Adventure,Sbs,8.81,PG-13,Tazza,JangHyuk HanYeSeul KimMinJoon KangSungYun SonHyunJoo KimKapSoo ImHyunShik JangWonYoung LeeSoJung,KangShinHyo BaekSooChan,KangEunJung SeolJunSeok HuhYoungMan
10,Food&Cooking KoreanDrama Drama,O'Live,6.19,PG-13,Cheers To Me,YoonJinSeo LeeJaeYoon BaeNooRi KimNanHwi JeonHeonTae,[],[]
2,KoreanDrama Entertainment Drama,Mbc,8.86,PG-13,2017 MBC Drama Awards,LeeJongSuk YooSeungHo HaJiWon JoJungSuk JangHyuk LeeRoWoon HanSunHwa NamDaReum LeeSunBin ChoiTaeJoon AhnKilKang OhJungSe Seohyun KangKyungJoon ShinDongMi ChaeSooBin GoSeWon KimJiSuk ShinSungRok SongSunMi KimSeonHo LeeMiSook JangSeungJo HoneyLee KimJungHyun(1990) JungKyungHo KimSunKyung OhSangJin KimSungRyung,[],[]
16,KoreanDrama Drama,Mbc,7.15,PG-13,Home Sweet Home,KimHyeSoo HwangShinHye ShinSungWoo LeeSangYoon YounYuhJung KimKapSoo,OhKyungHoon LeeSungJoon,YooHyunMi
4,Food&Cooking Entertainment VarietyShow,Sbs,9.44,PG-13,Food Truck,KimSungJoo BaekJongWon(1966),[],[]
2,VarietyShow Entertainment Sports,Mbc,9.8,PG-13,2015 Idol Star Athletics Champio...,BaekHyun(EXO) Sehun(EXO) Jinyoung(GOT7) Woohyun Gongchan Jinyoung(B1A4) HanSeungYeon Sojin Minah Yura Hyeri ParkChorong JungEunJi SonNaeun KimNamJoo(Apink) OhHaYoung KwonSoHyun Hani Seolhyun LeeHongbin N Ken Ravi(ofVIXX) KrystalJung Key Taemin KimSungJoo JunHyunMoo Kwanghee KimJeongGeun Leeteuk,[],[]
23,Reality VarietyShow Entertainment Comedy,Mbc,8.56,PG-13,Secretly Greatly,YoonJongShin KimHeechul LeeSooGeun JohnPark LeeGukJoo,JangCheolSoo,Hun KimBangHyun YoonHongGi
16,Drama Romance KoreanDrama MedicalDrama,Mbc,7.78,PG-13,Medical Brothers,JangDongGun LeeYoungAe SonChangMin,ShinHoKyun,KimJiSoo
2,K-Pop VarietyShow Entertainment Music,Sbs,9.08,PG-13,2017 SBS Gayo Daejeon_Music Fest...,"RM Tzuyu Jimin Dahyun Suga Nayeon Jin J-Hope ""KimTaehyung(BTSsV)"" Jungkook Xiumin D.O. Suho BaekHyun(EXO) Jackson Jinyoung(GOT7) SeoEunKwang BaeJinYoung Jaehyun(ofNCT127) KangSeungYoon KangDaniel ParkJiHoon LeeDaeHui ParkWooJin OngSeongWoo KimJaeHwan YoonJiSung LaiKuanLin HwangMinHyun UhmJungHwa HaSungWoon YookSungjae IU LeeJuk",[],[]
2,VarietyShow,Kbs,8.94,PG-13,Seoul International Drama Awards...,ParkBoGum ParkBoYoung KimJungEun ShinDongYup,[],[]
2,KoreanDrama Entertainment Drama,Sbs,7.96,PG-13,2017 SBS Drama Awards,LeeJongSuk Suzy JiSung YangSeJong UhmKiJoon LeeSangYeob JangSeoHee KimWonHae SonYeoEun KimJiMin ParkJinJoo AhnNaeSang NamgoongMin ParkSeYoung KwonYool NamJiHyun SonChangMin KimDasom LeeBoYoung ShinDongYup,[],[]
4,Drama KoreanDrama Melodrama Action&Adventure,Sbs,9.02,PG-13,EXIT,ChoiTaeJoon WooHyun JunSooJin ParkHoSan BaeHaeSun,JungDongYoon,ParkYeonHyuk
12,Travel Romance KoreanDrama Comedy Drama,Tcast,8.94,PG-13,Riders: Catch Tomorrow,KimDongWook LeeChungAh ChoiYeoJin ChoiMin YoonJongHoon,ChoiDoHoon,ParkSangHee
16,Romance KoreanDrama Drama,Mbc,7.83,PG-13,Miss Ripley,KimSeungWoo KangHyeJung ParkYoochun LeeDaHae JangYong UhmKiJoon KimJungTae YangMiKyung YangOhnYoo JungDaBin(2000) ParkJiyeon MinJoonHyun LeeSangYeob SongJaeHo KimChangWan ParkHaYoung ChoiMyungGil BaekBongKi HwangJiHyun KimNaWoon,ChoiYiSub ChoiWonSuk,KimSunYoung
16,MedicalDrama Romance KoreanDrama Drama,Mbc,8.34,PG-13,Dr. Gang,YangDongGeun HanGaIn LeeJongHyuk KimHyeOk KimHakChul JoMiRyung,ParkSungSoo,KimKyuWan
6,WebDrama Romance KoreanDrama Drama,,9.16,PG-13,Falling for Challenge,Xiumin KimSoEun,LeeHyungMin,SeoDongSung ImSukJin
