# episodes,genre,network,rating,s_rating,title,cast,director,screenwriter
24,"['18g', '1g', '9g', '23g']",MBC,8.62,PG-13,The Return of Iljimae,"['Kim Min Jong', 'Jung Hye Young', 'Jung Il Woo', 'Yoon Jin Seo', 'Kang Nam Gil', 'Park Chul Min', 'Park Geun Hyung', 'Sandara Park', 'Lee Hyun Woo', 'Song Ji In', 'Lee Kye In (Yi']","Hwang In-Roe, Kim Do-Hyung","Kim Kwang-Sik, Ko Woo-Yeong (comic)"
14,"['1041g', '18g', '1g', '23g', '25g', '9g']",MBC,8.74,PG-13,Damo,"['Kim Min Joon', 'Ha Ji Won', 'Lee Seo Jin', 'Kwon Oh Joong', 'Jung Wook', 'Jung Min Ah', 'Jun In Taek', 'Shin Seung Hwan', 'Lee Moon Shik', 'Park Young Gyu', 'Chae Young In', 'No Hyun Hee', 'Kwon Yong Woon', 'Yoon Moon Sik', 'Seo Bum Shik', 'Jung Ho Keun', 'Jo Jae Hyuk']",Lee Jae-Kyu,Jung Hyung-Soo
20,"['7g', '23g', '26g', '1g']",SBS,8.43,PG-13,Mrs. Cop 2,"['Kim Sung Ryung', 'Kim Min Jong', 'Kim Bum', 'Son Dambi', 'Im Seulong']","Yu In-Sik, Kim Jung-Hyun",Hwang Joo-Ha
16,"['18g', '23g', '9g']",MBC,8.95,PG-13,"Still, Marry Me","['Lee Pil Mo', 'Park Jin Hee', 'Kim Bum', 'Uhm Ji Won', 'Wang Bit Na', 'Choi Chul Ho', 'Park Ji Young']",Kim Min-Sik,Kim In-Young
16,"['9g', '23g', '18g', '1041g']",SBS,8.6,PG-13,Robber,"['Jang Hyuk', 'Lee Da Hae', 'Kim Hwan Hee', 'Kim Hae Sook', 'Hong Kyung In', 'Kim Jung Tae']",Yu In-Sik,Kim Kyu-Wan
16,"['7g', '9g', '23g', '1g', '26g']",tvN,8.97,PG-13,Hidden Identity,"['Kim Bum', 'Park Sung Woong', 'Yoon So Yi', 'Lee Won Jong', 'Kim Tae Hoon', 'Im Hyun Sung', 'Kim Min Joon', 'Kang Sung Jin', 'Lee Kyung Young']",Kim Jung-Min,Kang Hyun-Sung
8,"['19g', '6g', '9g', '23g']",MBC,9.26,PG-13,Spring Turns to Spring,"['Uhm Ji Won', 'Lee Yoo Ri', 'Choi Byung Mo', 'Lee Jong Hyuk', 'Kim Kwang Gyu', 'Son Eun Seo', 'Lee Seo Yeon', 'Yoo Jung Woo', 'Heo Tae Hee', 'Geum Chae An', 'Sa Kang', 'Ahn Se Ha', 'Kim Nam Hee', 'Oh Young Sil', 'Jung Han Hun', 'Kim Jung Pal', 'Mi Ram']",Kim Sang-Ho,Lee Hye-Sun
50,"['23g', '9g']",MBC,8.16,PG-13,Flames of Desire,"['Jo Min Ki', 'Kim Yoo Jung', 'Yoo Seung Ho', 'Shin Eun Kyung', 'Seo Woo']",Baek Ho-Min,Jung Ha-Yeon
16,"['18g', '23g', '24g', '9g']",MBC,9.09,PG-13,My Little Baby,"['Oh Ji Ho', 'Lee Soo Kyung', 'Kim Min Jae (1996)', 'Son Ji Hyun (1990)', 'Hong Eun Taek', 'Jung Soo Young']",Han Chul-Soo,Kim Yoon-Hee
16,"['9g', '23g', '18g', '1041g']",MBC,8.97,PG-13,What's Up Fox?,"['Chun Jung Myung', 'Go Jun Hee', 'Jo Yun Woo', 'Go Hyun Jung', 'Ahn Sun Young']",Kwon Suk Jang,Kim Do Woo
4,"['23g', '7g', '9g']",KBS,9.41,PG-13,Naked Fireman,"['Lee Joon Hyuk (1984)', 'Jung In Sun', 'Seo Jeong Yeon', 'Lee Won Jong', 'Jo Hee Bong']",Park Jin-Suk,Yoo Jung-Hee
16,"['18g', '9g', '23g']",MBC,9.04,PG-13,The Last Scandal of My Life,"['Jung Joon Ho', 'Choi Jin Shil', 'Byun Jung Soo', 'Jung Woong In', 'Hwang Jung Eum']",Lee Tae-Gon,Moon Hee-Jung
9,"['10g', '1055g', '1044g', '1042g']",SBS PLUS,8.88,PG-13,Pets GO! Doggy Trip,"['Kang Ye Won', 'Moon Jung Hee', 'Ha Il']",[],[]
12,"['18g', '23g', '6g', '9g']","Dramax, UMAX",6.46,PG-13,Single Wife,"['Uhm Hyun Kyung', 'Kwak Hee Sung', 'Sung Hyuk', 'Yuna', 'Yoon Ye Hee', 'Cho Sun Mook', 'Kwon Sung Min']",Jung Yoon-Soo,Lee In-Hye
1223,['10g'],arirang TV,8.53,G,Showbiz Korea,"['Jasper Cho', 'Lina Kwon']",[],[]
30,"['1044g', '10g', '1055g']",KBS,8.09,PG-13,Battle Trip,"['Lee Hwi Jae', 'Kim Sook', 'Sung Si Kyung']",[],[]
20,"['18g', '9g', '23g']",MBC,8.23,PG-13,Hotelier,"['Kim Seung Woo', 'Song Yoon Ah', 'Bae Yong Joon', 'Song Hye Kyo']",[],[]
2,"['1032g', '17g', '10g']",MBC,9.15,PG-13,2018 MBC Music Festival,"['BTS', 'Apink', 'BTOB', 'EXO', 'GOT7', 'iKON', 'MONSTA X', 'NCT Dream', 'Stray Kids', 'The Boyz', 'TWICE', 'Wanna One', 'WINNER', 'Golden Child', 'gugudan', 'Norazo', 'TVXQ', 'Lovelyz', 'Red Velvet', 'MAMAMOO', 'MOMOLAND', 'Vibe', 'Baek Ji Young', 'BEN', 'Bolbbalgan4', 'Bizzy', 'VIXX', 'Sunmi', 'Sunwoo Jung Ah', 'SEVENTEEN', '(G)I-DLE', 'GFRIEND', 'Oh My Girl', 'WJSN', 'Yoon Mi Rae', 'Tiger JK', 'Hong Jin Young', 'Hwan Hee', 'Noh Hong Chul', 'Yoona', 'Choi Minho', 'Cha Eun Woo']",[],[]
16,"['20g', '23g', '9g']",MBC,7.44,PG-13,Triple,"['Yoon Kye Sang', 'Min Hyo Rin', 'Lee Jung Jae', 'Lee Ha Na', 'Lee Sun Gyun', 'Song Joong Ki', 'Kim Byung Choon', 'Kim Chang Wan', 'Kim Young Kwang', 'Lee Sung Min', 'Kim Sang Ho', 'Park So Hyun', 'Jung Ji Soon', 'Ryu Sung Hoon', 'Kang Ji Hoo', 'Kim Hye Jung']",Lee Yoon-Jung,"Lee Jung-A, Oh Su-Jin"
6,"['23g', '1045g']",Naver TV,7.5,PG-13,Love in Memory,"['Oh Ha Young', 'Go Yoon', 'Son Seung Kook', 'Hwang So Hee', 'Jung Eun Hye', 'Im Young Seo']",[],[]
6,"['1038g', '1045g', '18g', '23g']",,8.56,PG-13,Special Laws of Romance,"['Kim Min Kyu', 'Park Chorong', 'Ryu Jin', 'Hyuk']",[],[]
4,"['10g', '1044g', '20g']",MBC,8.98,PG-13,2018 Idol Star Athletics Champio...,"['TWICE', 'Wanna One', 'CLC', '(G)I-DLE', 'Red Velvet', 'NCT', 'Stray Kids', 'SEVENTEEN', 'VIXX', 'gugudan', 'The Boyz', 'MXM', 'BLANC7', 'Astro', 'Jun Hyun Moo', 'Nayeon', 'Leeteuk']",[],[]
3,"['1032g', '10g', '17g']",SBS MTV,6.6,PG-13,2018 Soribada Best K-Music Awards,"[""Kim Taehyung (BTS's V)"", 'RM', 'Jimin', 'Jin', 'J-Hope', 'Suga', 'Jungkook', 'Kang Daniel', 'TWICE', 'MAMAMOO', 'MONSTA X', ""Jimin (AOA's)"", ""Kwon Mina (AoA's Min A)"", 'Nancy', 'Seolhyun', 'NCT 127', 'BTS']",[],[]
32,"['1g', '18g', '9g', '23g']",MBC,8.66,PG-13,The Duo,"['Chun Jung Myung', 'Seo Hyun Jin', 'Lee Sang Yoon', 'Han Ji Hye', 'Ahn Yun Hong', 'Lee Moon Shik', 'Ra Mi Ran', 'Seo Yi Sook', 'Choi Woo Shik', 'Kim Yoon Seo', 'Jung Chan', 'Kim Ki Bang', 'Jung Han Hun', 'Yoon Yoo Sun', 'Kang Shin Il', 'Kwon Oh Joong', 'Kim Yong Hee', 'Im Hyun Shik', 'Jin Se Yeon', 'Jung In Ki', 'Lee Ki Young', 'Lee Seol Ah']","Im Tae-Woo, Kim Keun-Hong",Kim Woon-Gyung
6,"['23g', '1045g']",Naver TV,7.48,PG-13,Love in Time,"['Oh Ha Young', 'Go Yoon', 'Hwang So Hee', 'Jung Eun Hye', 'Kim Tae Min', 'Im Young Seo']",Hwang Kyung Sung,Hwang Kyung Sung
56,"['23g', '24g', '9g']",MBC,8.82,PG-13,My Life's Golden Age,"['Kim Ji Han', 'Moon So Ri', 'Shin Sung Rok', 'Lee So Yeon', 'Lee Jong Won', 'Park Geun Hyung', 'Kim Hye Ok', 'Jang Yong', 'Lee Tae Im']",Kim Hyung-Suk,So Hyeon-Kyeong
18,['1044g'],Naver TV,9.59,PG-13,Photo People in Tokyo,"['Kim Jaejoong', 'Lee Tae Hwan', 'Yoo Seon Ho', 'Woohyun', 'Lim Young Min', 'Jo Se Ho']",[],[]
18,"['7g', '9g', '23g', '1g']",SBS,9.25,PG-13,Mrs. Cop,"['Kim Hee Ae', 'Son Ho Jun', 'Kim Min Jong', 'Lee Da Hee', 'Shin So Yul', 'Lee Gi Kwang', 'Ji Seung Hyun']","Yu In-Sik, Ahn Gil-Ho",Hwang Joo-Ha
12,"['1057g', '14g', '1042g', '1044g']",On Style,9.42,PG-13,Song Ji Hyo's Beautiful Life,"['Song Ji Hyo', 'Kwon Hyuk Soo', 'Goo Jae Yee', 'Yeonwoo']",[],[]
6,"['1038g', '1045g', '23g']",,8.05,PG-13,What’s With Money?,"['N', 'Jung Da Bin (2000)', 'Lee Hongbin', 'Chanmi', 'Choi Soo Han']", Writer: Park Sun-Jae,Park Sun-Jae
20,"['23g', '18g', '9g']",SBS,8.97,PG-13,"Take Care of Us, Captain","['Ji Jin Hee', 'Ku Hye Sun', 'Lee Chun Hee', 'Yoo Sun', 'Lee Ah Hyun', 'Kim Jin Geun', 'Im Sung Uhn', 'Lee Hwi Hyang', 'Kal So Won', 'Kim Chang Wan', 'Clara', 'Sean Dulake', 'Park Eun Suk', 'Yang Ohn Yoo', 'Choi Il Hwa', 'Kang Nam Gil']",Joo Dong-Min,"Jung Na-Myung, Lee Jae-Yeon"
13,"['1046g', '23g', '9g']",E Channel,8.45,PG-13,The Empress,"['Kang Ji Sub', 'Jang Shin Young', 'Choi Phillip']",Choi Do-Hoon,"Ryo Kurashina (manga), Choi Yoon-Jung"
2,"['1032g', '17g', '10g']",SBS,9.44,PG-13,2018 SBS Gayo Daejeon_Music Fest...,"['BTS', 'EXO', 'TWICE', 'BLACKPINK', 'iKON', 'MAMAMOO', 'MOMOLAND', 'GFRIEND', 'GOT7', 'Wanna One', 'Red Velvet', 'WINNER', 'Apink', 'Sunmi', 'MONSTA X', 'BTOB', 'NCT', 'SEVENTEEN', 'Jun Hyun Moo', 'Jo Bo Ah']",[],[]
16,"['18g', '23g', '6g', '9g']",MBC,9.01,PG-13,Attic Cat,"['Bong Tae Gyu', 'Choi Jung Yoon', 'Lee Hyun Woo (1966)', 'Jung Da Bin', 'Kim Rae Won', 'Kang Boo Ja', 'Jin Tae Hyun', 'Jang Yong', 'Kim Chang Sook', 'Suh Hyun', 'Cha Joo Ok', 'Kim Ja Ok', 'Kim Mu Saeng']",Kim Sa-Hyeon,"Ku Sun-Kyung, Min Hyo-Jung"
17,"['7g', '9g', '23g', '19g', '26g']",SBS,9.26,PG-13,God’s Gift - 14 Days,"['Baro', 'Lee Bo Young', 'Jung Gyu Woon', 'Cho Seung Woo', 'Joo Jin Mo (1958)', 'Jung Eun Pyo', 'Shin Goo', 'Yun Je Wook', 'Jung Hye Sun', 'Kim Yoo Bin', 'Han Sun Hwa', 'No Min Woo', 'Kang Shin Il', 'Kim Tae Woo', 'Ahn Se Ha']",Lee Dong-Hoon,Choi Ran
32,"['9g', '23g', '1041g']",MBC,7.32,PG-13,Hold Me Tight,"['Han Hye Jin', 'Yoon Sang Hyun', 'Yoo In Young', 'Kim Tae Hoon', 'Choi Il Hwa', 'Lee Mi Do', 'Lee Na Yoon', 'Han Kyu Won', 'Sung Ryung', 'Gong Jung Hwan', 'Heo Tae Hee']",Jung Ji-in,Jung Ha-yeon
8,"['9g', '23g', '26g', '7g']",KBS,9.59,PG-13,KBS Drama Special: White Christmas,"['Baek Sung Hyun', 'Kim Sang Kyung', 'Lee Soo Hyuk', 'Kim Young Kwang', 'Hong Jong Hyun', 'Kim Woo Bin', 'Sung Joon', 'Esom', 'Kwak Jung Wook', 'Jung Suk Won', 'Lee El']",[],[]
16,"['12g', '23g', '9g', '25g']",KBS,8.63,PG-13,Grudge: The Revolt of Gumiho,"['Jang Hyun Sung', 'Kim Yoo Jung', 'Lee Tae Ri', 'Han Da Gam', 'Seo Shin Ae', 'Seo Jun Young', 'Jung Eun Pyo', 'Chun Ho Jin']",Lee Gun-Joon,"Oh Sun-Hyung, Jung Do-Yoon"
2,"['23g', '1045g', '1038g']",Naver TV,8.41,PG-13,Love Cells 1,"['Kim Yoo Jung', 'Park Sun Ho', 'Son Ji Hyun (1990)', 'Baek Sung Hyun', 'Kim Woo Bin']",Kim Yong Wan,Cha Hyun Jin
32,"['9g', '23g', '7g']",SBS,8.91,PG-13,Distorted,"['Yoo Joon Sang', 'Uhm Ji Won', 'Namgoong Min', 'Jeon Hye Bin']",Lee Jung-Heum,Kim Hyun-Jung
76,"['17g', '10g', '1044g', '1032g']",KBS,9.28,PG-13,Music Bank K-Chart,"['Kei (1995)', 'Choi Won Myeong']",[],[]
12,"['6g', '23g', '18g', '9g']",JTBC,9.2,PG-13,My Wife Is Having an Affair This...,"['Lee Sun Gyun', 'Song Ji Hyo', 'Ye Ji Won', 'Kim Hee Won', 'BoA', 'Lee Sang Yeob']",Kim Suk-Yoon,"Lee Nam-Kyu, Kim Hyo-Shin, Lee Ye-Rim"
17,"['1045g', '9g', '23g', '18g', '6g']",,6.9,PG-13,Traces of the Hand,"['Ryu Hwayoung', 'Shin Jae Ha']",[],[]
16,"['23g', '9g', '26g']",SBS,9.41,PG-13,Wanted,"['Uhm Tae Woong', 'Kim Ah Joong', 'Ji Hyun Woo', 'Park Hae Joon', 'Lee Seung Joon', 'Park Hyo Joo', 'Kim Sun Young (1976)', 'Hyosung', 'Lee Moon Shik', 'Shin Jae Ha', 'Lee Jae Kyoon']",Park Yong-Soon,Han Ji-Wan
50,"['23g', '24g', '9g']",MBC,8.7,PG-13,Dandelion Family,"['Yoo Dong Geun', 'Song Sun Mi', 'Lee Yoon Ji', 'Yang Mi Kyung', 'Jung Woo']",Im Tae-Woo,Kim Jung-Soo
16,"['1044g', '10g', '6g', '1042g']",KBS,8.98,PG-13,Sister's Slam Dunk Season 2,"['Kim Sook', 'Kang Ye Won', 'Hong Jin Kyung', 'Han Chae Young', 'Gong Min Ji', 'Jeon So Mi', 'Hong Jin Young']",[],[]
2,"['9g', '10g']",MBC,8.88,PG-13,2018 MBC Drama Awards,"['So Ji Sub', 'Kim Sun Ah', 'Jung Yu Mi (1984)', 'Jung Jae Young', 'Shin Ha Kyun', 'So Yoo Jin', 'Yeon Jung Hoon', 'Chae Si Ra', 'Lee Yoo Ri', 'Kim Kang Woo', 'Jang Ki Yong', 'Jung In Sun', 'Woo Do Hwan', 'Moon Ga Young', 'Lee Kyu Han', 'Park Joon Geum', 'Jung Sang Hoon', 'Jo Bo Ah', 'Kang Boo Ja', 'Heo Joon Ho', 'Ryu Han Bi', 'Shin Eun Soo', 'Wang Suk Hyun', 'Lee Na Yoon', 'Kim Gun Woo (2007)', 'Ock Ye Rin', 'Jo Ye Rin (2008)', 'Kang Ki Young', 'Kim Jaekyung', 'Jeon No Min', 'Jung Hye Young', 'Oh Seung Ah', 'Lee Seol', 'Kim Kyung Nam', 'Lee Junyoung', 'GFRIEND', 'Seunghee (OhMyGirl)', 'Muzie', 'Seohyun', 'Kim Yong Man']",[],[]
24,"['1042g', '1044g', '10g']",MBC,7.51,PG-13,Real Men,"['Heo Kyung Hwan', 'Jackson', 'BamBam', 'Jo Jae Yoon', 'Ryu Seung Soo']","Kim Min-jong,Kim Myung-jin,Im Kyung-sik",
20,"['9g', '18g', '23g', '1041g', '27g']",SBS,8.82,PG-13,A Word From Warm Heart,"['Ji Jin Hee', 'Kim Ji Soo', 'Park Seo Joon', 'Han Hye Jin', 'Lee Sang Woo', 'Kim Hye Na', 'Yoon Jong Hwa']",Choi Hyeong-Hun,Ha Myung-Hee
23,"['18g', '9g', '23g', '1040g']",MBC,8.71,PG-13,New Heart,"['Ji Sung', 'Kim Min Jung', 'Jo Jae Hyun', 'Lee Ji Hoon (1979)', 'Jang Hyun Sung', 'Sung Dong Il', 'Park Chul Min', 'Jung Dong Hwan', 'Shin Dong Mi', 'Lee Ki Young', 'Jung Ho Keun']","Park Hong-Kyun, Lee Min-Woo",Hwang Eun-Kyung
63,"['1032g', '10g', '17g', '1044g']",MBC,8.88,PG-13,Show! Music Core,"['Kang Mina', 'Mark Lee']",[],[]
26,"['18g', '9g', '23g']",MBC,8.89,PG-13,Phoenix,"['Lee Seo Jin', 'Lee Eun Joo', 'Eric Mun', 'Jung Hye Young', 'Han In Soo', 'Lee Kyung Jin', 'Park Geun Hyung', 'Kim Byung Se', 'Kim Bin Woo', 'Lee Yoo Jin']",Jianqi Huo, Producer:
16,"['23g', '9g', '18g', '7g']",KBS,8.91,PG-13,The Partner,"['Choi Chul Ho', 'Honey Lee', 'Lee Dong Wook', 'Kim Hyun Joo', 'Choi Soo Rin', 'Kang Kyung Hun', 'Lee Won Jong', 'Song Jae Ho', 'Lee Jung Gil', 'Shin Yi', 'Kim Kap Soo', 'Kim Dong Wook', 'Kim Seung Wook', 'Ga Deuk Hee', 'Park Chul Min', 'Nam Da Reum', 'Jung Yoon Suk', 'Kim Shi Hyang', 'Noh Tae Yub']","Hwang Ui-Kyung, Kim Won-Suk","Jo Jung-Joo, Yu Mi-Kyeong"
31,"['18g', '23g', '6g', '9g']",MBC,8.93,PG-13,Queen of Reversals,"['Jung Joon Ho', 'Kim Nam Joo', 'Park Shi Hoo', 'Chae Jung An', 'Ha Yoo Mi', 'Kang Rae Yun', 'Kim Yong Gun', 'Kim Chang Wan', 'Kim Yong Hee', 'Yang Jin Woo', 'Choi Jung Woo', 'Jung Soo Young', 'Choi Min', 'Kim Seung Woo', 'Choi Yoon Young', 'Ga Deuk Hee', 'Oh Na Ra', 'Yoo Ji In', 'Park Jung Soo', 'Shin Soo Yun', 'Oh Soo Min', 'Kim Hye Jung', 'Han Yeo Woon', 'Yoo Tae Woong']","Kim Nam-Won, Jung Dae-Yoon",Park Ji-Eun
20,"['18g', '23g', '9g']",Channel A,9.13,PG-13,Immortal Classic,"['Han Jae Suk', 'Honey Lee', 'Go Yoon Hoo', 'Park Sun Young', 'Im Ye Jin', 'Go Doo Shim', 'Shin Seung Hwan', 'Baek Yoon Shik']","Jang Hyung-Il, Kim Sang-Rae",Kim Shin-Hye
16,"['23g', '9g']",MBC,7.87,PG-13,A New Leaf,"['Kim Ji Han', 'Park Min Young', 'Kim Myung Min', 'Chae Jung An', 'Kim Sang Joong', 'Lee Byung Joon', 'Kim Yoon Seo', 'Lee Minhyuk', 'Im Seung Dae', 'Oh Jung Se', 'Go In Bum', 'Choi Il Hwa', 'Kim Young Hoon', 'Ahn Sun Young', 'Lee Joo Yeon', 'Jung Kyu Soo', 'Kim Seo Hyung', 'Lee Han Wi', 'Jung Han Yong', 'Kim Suh Kyung', 'Lee Jung Hun', 'Park Jung Woo', 'Kim Min Chan', 'Kim Jung Wook', 'Park Young Ji']","Park Jae-Bum, Oh Hyun-Jong",Choi Hee-Ra
18,"['18g', '23g', '9g']",MBC,8.08,PG-13,Secret,"['Ryu Shi Won', 'Kim Ha Neul', 'Kim Min Jong', 'Ha Ji Won', 'Lee Ah Hyun', 'Kim Hyo Jin', 'Lee Hwi Hyang']",Sa-hyeon Kim,Jung Yoo-Gyung
8,"['1038g', '1045g', '12g', '18g', '19g', '23g']",MBC Every1,9.09,PG-13,Midnight's Girl,"['Nam Tae Hyun', 'Seo Min Ji']",Lee Chul Min,Yoon Jin
2,"['9g', '10g']",KBS,8.64,PG-13,2018 KBS Drama Awards,"['Yoo Dong Geun', 'Kim Young Min', 'Jang Mi Hee', 'Cha Hwa Yun', 'Choi Soo Jong', 'Cha Tae Hyun', 'Ra Mi Ran', 'Seo Kang Joon', 'Baek Jin Hee', 'Daniel Choi', 'Jang Dong Gun', 'Gong Seung Yeon', 'Kim Myung Min', 'Bae Doona', 'Lee Jang Woo', 'Uee', 'Jin Kyung', 'Park Hyung Sik', 'Han Ji Hye', 'Lee Sang Woo', 'Park Ha Na', 'Lee Il Hwa', 'Lee Seol', 'Jang Dong Yoon', 'Yoon Park', 'Kim Hyun Sook', 'Yoon Jin Yi', 'Kim Won Hae', 'In Gyo Jin', 'Park Se Wan', 'Seol In Ah', 'Park Sung Hoon', 'Kim Kwon', 'Kim Hwan Hee', 'Nam Da Reum', 'Hyolyn', 'Kim Myung Hoon', 'Jun Hyun Moo', 'Uee']",[],[]
6,"['1045g', '18g', '23g', '9g']",,8.67,PG-13,Romance Blue,"['Park Min Woo', 'Kim Ji An', 'Sun Ho Jin']",Kim Dong Hyun,Kim Dong Hyun
16,"['23g', '9g']",MBC,7.92,PG-13,Cinderella Man,"['Kwon Sang Woo', 'Yoona', 'Song Chang Eui', 'Han Da Gam', 'Jung Woo']","Yu Jeong-Jun, Kim Sang-Hyub",Jo Yoon-Young
6,"['1038g', '1045g', '18g', '19g']","Naver TV Cast, Conversion TV",8.35,PG-13,109 Strange Things,"['Jung Chae Yeon', 'Choi Tae Joon', 'Song Tae Woo', 'Jo Seung Hee', 'Lee Saem', 'Kim Tae Yoon (1985)']",Park Sun Jae,Park Sun Jae
2,"['10g', '1044g', '20g']",MBC,7.98,PG-13,2016 Idol Star Athletics Champio...,"['Kim Dong Jun', 'Kei (1995)', 'Yoon Doo Joon', 'Yoon Bomi', 'Hani', 'Jin', 'Jimin', 'Jungkook', 'J-Hope', 'Ken', ""Kim Taehyung (BTS's V)"", 'RM', 'Suga', 'Seo Eun Kwang', 'Yook Sungjae', 'Jinyoung (GOT7)', 'JB', 'Ravi (of VIXX)', 'Jackson', 'Ken', 'Jooheon', 'Dahyun', 'Tzuyu', 'Nayeon', 'Jung Eun Ji', 'Jinyoung (B1A4)', 'Jun Hyun Moo', 'Kwanghee', 'Hyeri', 'Leeteuk']",[],[]
1,"['10g', '1044g']",SBS,8.82,PG-13,God’s Workplace,"['Jimin', 'J-Hope', 'Kim Kwang Gyu', 'Shin Hyun Joon', 'Lee Soo Geun', 'Jun Hyun Moo', 'Kim Jong Min', 'John Park', 'BTS']",[],[]
2,"['17g', '1041g', '9g', '23g', '1038g', '18g']",KBS,9.69,PG-13,to. Jenny,"['Jung Chae Yeon', 'Kim Sung Cheol', 'Park Mi Sun', 'Yang Ik Joon', 'NC.A', 'Choi Yu Ri', 'Lee Sang Yi', 'Jo Kwan Woo', 'Nam Tae Boo']",Park Jin-Woo,Lee Jung-Hwa
6,"['23g', '1038g', '1045g', '19g', '18g']",,8.63,PG-13,I Am,"['Park Seon Woo', 'Jung Chae Yeon']",Hwang Kyung Sung,Hwang Kyung Sung
2,"['20g', '10g', '1044g']",MBC,8.0,PG-13,2017 Idol Star Athletics Champio...,"['Suho', 'Nayeon', 'Baro', 'Seolhyun', 'Jinyoung (B1A4)', 'Suga', 'RM', 'J-Hope', 'Jin', 'Jungkook', 'Jimin', ""Kim Taehyung (BTS's V)"", 'Kei (1995)', 'Kim Sejeong', 'Jooheon', 'Ken', 'Tzuyu', 'Ravi (of VIXX)', 'Jaehyun (of NCT 127)', 'Dahyun', 'Lee Soo Geun', 'Jung Eun Ji', 'Jun Hyun Moo']",[],[]
18,"['1038g', '9g', '23g']",,7.2,PG-13,Swan,"['Yu Xiao Tong', 'Nam Gyu Ri', 'Fei (Miss A)', 'Song Won Seok', 'Kim Soo Ro', 'Kim Soo Ro', 'Yeon Jung Hoon']",[],[]
17,"['1g', '23g', '7g', '9g']",MBC,9.14,PG-13,When It's at Night,"['Lee Dong Gun', 'Kim Sun Ah', 'Lee Joo Hyun', 'Kim Jung Hwa', 'Kim Hyung Bum', 'Kim Seung Wook', 'Kim Hyang Gi', 'Kim Yong Gun', 'Kim Byung Ok', 'Jo Hee Bong', 'Kim Kap Soo', 'Park Ki Woong', 'Jun Won Joo', 'Choi Joo Bong', 'Ki Joo Bong', 'Park Young Ji', 'Lee Young Hoo']",Son Hyeong-Seok,"Yoon Eun-Kyung, Kim Eun-Hee"
20,"['9g', '18g', '26g', '23g', '7g']",KBS,8.64,PG-13,Golden Cross,"['Kim Kang Woo', 'Lee Si Young', 'Uhm Ki Joon', 'Han Da Gam', 'Seo Min Ji']","Hong Seok-Ku, Kim Jong-Yeon",Yoo Hyun-Mi
1242,"['10g', '14g', '17g', '1044g']",,8.82,G,Pops in Seoul,"['Eddy Oh', 'Nancy']",[],[]
16,"['18g', '23g', '9g']",MBC,9.05,PG-13,Into the Sunlight,"['Cha Tae Hyun', 'Kim Ha Neul', 'Jang Hyuk', 'Kim Hyun Joo', 'Park Geun Hyung', 'Sunwoo Yong Nyeo']",Park Sung-Soo,"Lee Sun-Mi, Kim Ki-Ho"
16,"['23g', '9g']",MBC,7.64,PG-13,One Fine Day,"['Gong Yoo', 'Sung Yuri', 'Namgoong Min', 'Lee Yeon Hee']",Lee Yoon-Ki,"Asuko Taira (short story), Park Eun-Young"
2,"['10g', '1044g', '1053g']",MBC,8.65,PG-13,Idol King of Cooking,"['Jin', 'Suho', 'Baek Hyun (EXO)', 'Yook Sungjae', 'Kwanghee', 'Fei (Miss A)', 'Ravi (of VIXX)', 'N', 'Ken', 'Lee Hongbin', 'Dahyun', 'DinDin', 'Hyejeong', 'Kangnam', 'Soyou', 'Seo Eun Kwang', 'Kim Sung Joo', 'BTS']",[],[]
38,"['1044g', '10g']",SBS,8.82,PG-13,E-news Exclusive,"['Kim Gura', 'Park Sun Young (1982)']",[],[]
12,"['1044g', '10g', '1055g']",KBS,9.72,PG-13,Where On Earth??,"['Jo Se Ho', 'Ji Jin Hee', 'Cha Tae Hyun', 'Bae Jung Nam']",Yoo Ho Jin,
16,"['6g', '9g', '18g', '1038g', '23g', '1041g']",KBS,7.8,PG-13,Marry Him If You Dare,"['Jung Yong Hwa', 'Yoon Eun Hye', 'Oh Jung Se', 'Han Chae Ah', 'Lee Dong Gun', 'Lee Mi Do', 'Shin Bo Ra', 'Ahn Se Ha']","Kwon Gye-Hong, Yoo Jong-Sun",Hong Jin-Ah
16,"['9g', '23g', '18g', '6g']",MBC,8.86,PG-13,9 End 2 Outs,"['Lee Tae Sung', 'Soo Ae', 'Lee Jung Jin', 'Hwang Ji Hyun', 'Yoona', 'Lee Sang Woo', 'Lee Hee Do']","Han Chul-Soo, Choi Sung-Bum",Yeo Ji-na
12,"['10g', '1032g', '1044g']",SBS PLUS,9.25,PG-13,School Attack 2018,"['MONSTA X', 'NCT 127', 'NUEST W', 'MOMOLAND', 'PRISTIN V', 'Eun Ji Won', 'Son Dong Woon', 'Joo E']",[],[]
10,"['1041g', '23g', '9g']",MBC,8.28,PG-13,My Love Patzzi,"['Kim Jae Won', 'Hong Eun Hee', 'Kim Rae Won', 'Jang Nara']",Jin-seok Lee,Kim Yi-Young
